Time, (DWRT ATMO) Humidity, (DWRT ATMO) Pressure, (DWRT ATMO) Temperature 1, (DWRT ATMO) Temperature 2, (DWRT CPU) Acceleration, (DWRT CPU) Correction Factor, (DWRT CPU) Distance, (DWRT CPU) Distance 1, (DWRT CPU) Distance 2, (DWRT CPU) Engine RPM, (DWRT CPU) Force, (DWRT CPU) Force 1, (DWRT CPU) Force Drum 1, (DWRT CPU) Gear Ratio, (DWRT CPU) Link 0 Status, (DWRT CPU) Link 1 Status, (DWRT CPU) Power, (DWRT CPU) Power (uncorrected), (DWRT CPU) Power Drum 1, (DWRT CPU) Power Drum 1 (uncorrected), (DWRT CPU) Speed, (DWRT CPU) Speed 1, (DWRT CPU) TCP RX kB/s, (DWRT CPU) TCP TX kB/s, (DWRT CPU) Torque, (DWRT CPU) Torque (uncorrected), (DWRT CPU) Torque Drum 1, (DWRT CPU) Torque Drum 1 (uncorrected), (DWRT CPU) UDP RX kB/s, (DWRT CPU) User Analog 1, (DWRT CPU) WB Volts Petrol AFR, (Gen) Sampling, (Gen) Sampling Duration, 
9.6, 30.06, 24.409, 61.02, 61.996, 6.526, 1.222, 0.172, 0.172, , 6.807, 872.134, 872.134, 872.134, 70.4, 0, 0, 274.663, 224.85, 274.663, 224.85, 96.679, 96.679, 0.024, 0.035, 211.94, 173.501, 211.94, 173.501, 17.843, 8.5, 8.5, 1, 9.666, 
9.65, 30.06, 24.408, 61.02, 61.994, 6.508, 1.222, 0.173, 0.173, , 6.829, 869.747, 869.747, 869.747, 70.4, 0, 0, 274.83, 224.985, 274.83, 224.985, 97.004, 97.004, 0.024, 0.035, 211.361, 173.025, 211.361, 173.025, 17.898, 8.5, 8.5, 1, 9.716, 
9.7, 30.06, 24.408, 61.02, 61.993, 6.489, 1.222, 0.175, 0.175, , 6.852, 867.278, 867.278, 867.278, 70.4, 0, 0, 274.965, 225.093, 274.965, 225.093, 97.329, 97.329, 0.024, 0.034, 210.762, 172.534, 210.762, 172.534, 17.952, 8.5, 8.5, 1, 9.766, 
9.75, 30.06, 24.407, 61.02, 61.992, 6.469, 1.222, 0.176, 0.176, , 6.875, 864.756, 864.756, 864.756, 70.4, 0, 0, 275.077, 225.183, 275.077, 225.183, 97.651, 97.651, 0.024, 0.034, 210.15, 172.032, 210.15, 172.032, 18.007, 8.5, 8.5, 1, 9.816, 
9.8, 30.06, 24.407, 61.02, 61.991, 6.448, 1.222, 0.177, 0.177, , 6.897, 862.012, 862.012, 862.012, 70.4, 0, 0, 275.1, 225.2, 275.1, 225.2, 97.973, 97.973, 0.024, 0.034, 209.483, 171.486, 209.483, 171.486, 18.056, 8.5, 8.5, 1, 9.866, 
9.85, 30.06, 24.407, 61.02, 61.99, 6.427, 1.222, 0.179, 0.179, , 6.92, 859.388, 859.388, 859.388, 70.4, 0, 0, 275.158, 225.246, 275.158, 225.246, 98.293, 98.293, 0.024, 0.034, 208.846, 170.965, 208.846, 170.965, 18.105, 8.5, 8.5, 1, 9.916, 
9.9, 30.059, 24.406, 61.02, 61.991, 6.408, 1.222, 0.18, 0.18, , 6.942, 856.93, 856.93, 856.93, 70.4, 0, 0, 275.263, 225.332, 275.263, 225.332, 98.612, 98.612, 0.024, 0.034, 208.248, 170.476, 208.248, 170.476, 18.154, 8.5, 8.5, 1, 9.966, 
9.95, 30.058, 24.406, 61.02, 61.992, 6.394, 1.222, 0.181, 0.181, , 6.965, 855.14, 855.14, 855.14, 70.4, 0, 0, 275.575, 225.589, 275.575, 225.589, 98.93, 98.93, 0.024, 0.034, 207.813, 170.121, 207.813, 170.121, 18.203, 8.5, 8.5, 1, 10.016, 
10, 30.056, 24.406, 61.02, 61.994, 6.383, 1.222, 0.183, 0.183, , 6.987, 853.665, 853.665, 853.665, 70.4, 0, 0, 275.985, 225.926, 275.985, 225.926, 99.246, 99.246, 0.024, 0.034, 207.455, 169.828, 207.455, 169.828, 18.205, 8.5, 8.5, 1, 10.066, 
10.05, 30.055, 24.405, 61.02, 61.995, 6.368, 1.222, 0.184, 0.184, , 7.01, 851.855, 851.855, 851.855, 70.4, 0, 0, 276.273, 226.163, 276.273, 226.163, 99.562, 99.562, 0.024, 0.035, 207.016, 169.466, 207.016, 169.466, 18.203, 8.5, 8.5, 1, 10.116, 
10.1, 30.054, 24.405, 61.02, 61.996, 6.352, 1.222, 0.185, 0.185, , 7.032, 849.801, 849.801, 849.801, 70.4, 0, 0, 276.48, 226.333, 276.48, 226.333, 99.878, 99.878, 0.024, 0.035, 206.517, 169.056, 206.517, 169.056, 18.202, 8.5, 8.5, 1, 10.166, 
10.15, 30.053, 24.404, 61.02, 61.997, 6.33, 1.222, 0.187, 0.187, , 7.054, 846.858, 846.858, 846.858, 70.4, 0, 0, 276.398, 226.267, 276.398, 226.267, 100.195, 100.195, 0.024, 0.035, 205.801, 168.47, 205.801, 168.47, 18.2, 8.5, 8.5, 1, 10.216, 
10.2, 30.052, 24.404, 61.02, 61.998, 6.303, 1.222, 0.188, 0.188, , 7.076, 843.376, 843.376, 843.376, 70.4, 0, 0, 276.127, 226.044, 276.127, 226.044, 100.512, 100.512, 0.024, 0.035, 204.955, 167.776, 204.955, 167.776, 18.149, 8.5, 8.5, 1, 10.266, 
10.25, 30.051, 24.404, 61.02, 61.999, 6.272, 1.222, 0.19, 0.19, , 7.098, 839.355, 839.355, 839.355, 70.4, 0, 0, 275.668, 225.666, 275.668, 225.666, 100.826, 100.826, 0.024, 0.035, 203.978, 166.976, 203.978, 166.976, 18.09, 8.5, 8.5, 1, 10.316, 
10.3, 30.049, 24.403, 61.02, 62.001, 6.237, 1.222, 0.191, 0.191, , 7.12, 834.828, 834.828, 834.828, 70.4, 0, 0, 275.022, 225.137, 275.022, 225.137, 101.138, 101.138, 0.024, 0.035, 202.878, 166.077, 202.878, 166.077, 18.031, 8.5, 8.5, 1, 10.366, 
10.35, 30.048, 24.403, 61.02, 62.002, 6.202, 1.222, 0.192, 0.192, , 7.142, 830.243, 830.243, 830.243, 70.4, 0, 0, 274.35, 224.586, 274.35, 224.586, 101.446, 101.446, 0.024, 0.035, 201.763, 165.166, 201.763, 165.166, 17.972, 8.5, 8.5, 1, 10.416, 
10.4, 30.047, 24.402, 61.02, 62.003, 6.174, 1.222, 0.194, 0.194, , 7.164, 826.612, 826.612, 826.612, 70.4, 0, 0, 273.979, 224.28, 273.979, 224.28, 101.754, 101.754, 0.024, 0.035, 200.88, 164.443, 200.88, 164.443, 17.938, 8.5, 8.5, 1, 10.466, 
10.45, 30.046, 24.402, 61.02, 62.004, 6.143, 1.222, 0.195, 0.195, , 7.185, 822.628, 822.628, 822.628, 70.4, 0, 0, 273.481, 223.872, 273.481, 223.872, 102.061, 102.061, 0.024, 0.035, 199.911, 163.651, 199.911, 163.651, 17.909, 8.5, 8.5, 1, 10.516, 
10.5, 30.045, 24.402, 61.02, 62.005, 6.108, 1.222, 0.197, 0.197, , 7.207, 818.114, 818.114, 818.114, 70.4, 0, 0, 272.793, 223.311, 272.793, 223.311, 102.367, 102.367, 0.024, 0.035, 198.814, 162.754, 198.814, 162.754, 17.881, 8.5, 8.5, 1, 10.566, 
10.55, 30.044, 24.401, 61.02, 62.006, 6.079, 1.222, 0.198, 0.198, , 7.228, 814.29, 814.29, 814.29, 70.4, 0, 0, 272.317, 222.922, 272.317, 222.922, 102.67, 102.67, 0.024, 0.035, 197.884, 161.993, 197.884, 161.993, 17.852, 8.5, 8.5, 1, 10.616, 
10.6, 30.043, 24.401, 61.02, 62.007, 6.051, 1.222, 0.199, 0.199, , 7.249, 810.743, 810.743, 810.743, 70.4, 0, 0, 271.927, 222.603, 271.927, 222.603, 102.97, 102.97, 0.024, 0.035, 197.021, 161.287, 197.021, 161.287, 17.848, 8.5, 8.5, 1, 10.666, 
10.65, 30.041, 24.401, 61.02, 62.009, 6.026, 1.222, 0.201, 0.201, , 7.27, 807.402, 807.402, 807.402, 70.4, 0, 0, 271.598, 222.336, 271.598, 222.336, 103.27, 103.27, 0.024, 0.035, 196.21, 160.622, 196.21, 160.622, 17.853, 8.5, 8.5, 1, 10.716, 
10.7, 30.04, 24.4, 61.02, 62.01, 5.999, 1.222, 0.202, 0.202, , 7.291, 803.936, 803.936, 803.936, 70.4, 0, 0, 271.219, 222.027, 271.219, 222.027, 103.569, 103.569, 0.024, 0.035, 195.368, 159.932, 195.368, 159.932, 17.857, 8.5, 8.5, 1, 10.766, 
10.75, 30.039, 24.4, 61.02, 62.011, 5.971, 1.222, 0.204, 0.204, , 7.312, 800.267, 800.267, 800.267, 70.4, 0, 0, 270.762, 221.652, 270.762, 221.652, 103.868, 103.868, 0.024, 0.034, 194.476, 159.201, 194.476, 159.201, 17.862, 8.5, 8.5, 1, 10.816, 
10.8, 30.038, 24.4, 61.02, 62.012, 5.941, 1.222, 0.205, 0.205, , 7.334, 796.363, 796.363, 796.363, 70.4, 0, 0, 270.202, 221.195, 270.202, 221.195, 104.167, 104.167, 0.024, 0.034, 193.528, 158.424, 193.528, 158.424, 17.879, 8.5, 8.5, 1, 10.866, 
10.85, 30.037, 24.4, 61.02, 62.013, 5.91, 1.222, 0.207, 0.207, , 7.354, 792.361, 792.361, 792.361, 70.4, 0, 0, 269.601, 220.705, 269.601, 220.705, 104.459, 104.459, 0.024, 0.034, 192.557, 157.628, 192.557, 157.628, 17.902, 8.5, 8.5, 1, 10.916, 
10.9, 30.036, 24.4, 61.02, 62.014, 5.878, 1.222, 0.208, 0.208, , 7.375, 788.259, 788.259, 788.259, 70.4, 0, 0, 268.955, 220.174, 268.955, 220.174, 104.751, 104.751, 0.024, 0.034, 191.559, 156.813, 191.559, 156.813, 17.925, 8.5, 8.5, 1, 10.966, 
10.95, 30.034, 24.4, 61.02, 62.016, 5.853, 1.222, 0.209, 0.209, , 7.395, 785.013, 785.013, 785.013, 70.4, 0, 0, 268.598, 219.881, 268.598, 219.881, 105.045, 105.045, 0.024, 0.034, 190.769, 156.168, 190.769, 156.168, 17.948, 8.5, 8.5, 1, 11.016, 
11, 30.033, 24.4, 61.02, 62.017, 5.837, 1.222, 0.211, 0.211, , 7.416, 782.949, 782.949, 782.949, 70.4, 0, 0, 268.641, 219.916, 268.641, 219.916, 105.336, 105.336, 0.024, 0.034, 190.267, 155.759, 190.267, 155.759, 17.984, 8.5, 8.5, 1, 11.066, 
11.05, 30.032, 24.4, 61.02, 62.018, 5.826, 1.222, 0.212, 0.212, , 7.436, 781.536, 781.536, 781.536, 70.4, 0, 0, 268.899, 220.126, 268.899, 220.126, 105.624, 105.624, 0.024, 0.034, 189.923, 155.477, 189.923, 155.477, 18.028, 8.5, 8.5, 1, 11.116, 
11.1, 30.031, 24.4, 61.02, 62.019, 5.815, 1.222, 0.214, 0.214, , 7.457, 780.142, 780.142, 780.142, 70.4, 0, 0, 269.158, 220.337, 269.158, 220.337, 105.914, 105.914, 0.024, 0.034, 189.584, 155.2, 189.584, 155.2, 18.071, 8.5, 8.5, 1, 11.166, 
11.15, 30.03, 24.4, 61.02, 62.02, 5.799, 1.222, 0.215, 0.215, , 7.481, 778.097, 778.097, 778.097, 70.4, 0, 0, 269.182, 220.358, 269.182, 220.358, 106.255, 106.255, 0.024, 0.034, 189.088, 154.793, 189.088, 154.793, 18.115, 8.5, 8.5, 1, 11.216, 
11.2, 30.03, 24.4, 61.02, 62.019, 5.774, 1.222, 0.217, 0.217, , 7.511, 774.944, 774.944, 774.944, 70.4, 0, 0, 269.014, 220.22, 269.014, 220.22, 106.686, 106.686, 0.024, 0.034, 188.323, 154.165, 188.323, 154.165, 18.153, 8.5, 8.5, 1, 11.266, 
11.25, 30.03, 24.4, 61.02, 62.018, 5.743, 1.222, 0.219, 0.219, , 7.533, 770.921, 770.921, 770.921, 70.4, 0, 0, 268.694, 219.958, 268.694, 219.958, 107.009, 107.009, 0.024, 0.034, 187.346, 153.365, 187.346, 153.365, 18.187, 8.5, 8.5, 1, 11.316, 
11.3, 30.03, 24.4, 61.02, 62.016, 5.729, 1.222, 0.22, 0.22, , 7.554, 769.063, 769.063, 769.063, 70.4, 0, 0, 268.787, 220.034, 268.787, 220.034, 107.295, 107.295, 0.024, 0.034, 186.895, 152.996, 186.895, 152.996, 18.221, 8.5, 8.5, 1, 11.366, 
11.35, 30.03, 24.4, 61.02, 62.015, 5.714, 1.222, 0.222, 0.222, , 7.574, 767.149, 767.149, 767.149, 70.4, 0, 0, 268.832, 220.07, 268.832, 220.07, 107.579, 107.579, 0.024, 0.034, 186.43, 152.615, 186.43, 152.615, 18.255, 8.5, 8.5, 1, 11.416, 
11.4, 30.03, 24.4, 61.02, 62.014, 5.696, 1.222, 0.223, 0.223, , 7.594, 764.858, 764.858, 764.858, 70.4, 0, 0, 268.733, 219.989, 268.733, 219.989, 107.862, 107.862, 0.024, 0.034, 185.873, 152.159, 185.873, 152.159, 18.237, 8.5, 8.5, 1, 11.466, 
11.45, 30.03, 24.4, 61.02, 62.013, 5.67, 1.222, 0.225, 0.225, , 7.614, 761.551, 761.551, 761.551, 70.4, 0, 0, 268.267, 219.607, 268.267, 219.607, 108.143, 108.143, 0.024, 0.034, 185.068, 151.5, 185.068, 151.5, 18.163, 8.5, 8.5, 1, 11.516, 
11.5, 30.03, 24.4, 61.02, 62.012, 5.643, 1.222, 0.226, 0.226, , 7.633, 757.941, 757.941, 757.941, 70.4, 0, 0, 267.689, 219.133, 267.689, 219.133, 108.425, 108.425, 0.024, 0.034, 184.191, 150.781, 184.191, 150.781, 18.089, 8.5, 8.5, 1, 11.566, 
11.55, 30.03, 24.4, 61.02, 62.011, 5.617, 1.222, 0.228, 0.228, , 7.653, 754.666, 754.666, 754.666, 70.4, 0, 0, 267.214, 218.746, 267.214, 218.746, 108.706, 108.706, 0.024, 0.034, 183.395, 150.129, 183.395, 150.129, 18.015, 8.5, 8.5, 1, 11.616, 
11.6, 30.03, 24.4, 61.02, 62.009, 5.583, 1.222, 0.229, 0.229, , 7.673, 750.257, 750.257, 750.257, 70.4, 0, 0, 266.328, 218.021, 266.328, 218.021, 108.986, 108.986, 0.024, 0.034, 182.324, 149.252, 182.324, 149.252, 17.96, 8.5, 8.5, 1, 11.666, 
11.65, 30.03, 24.4, 61.02, 62.008, 5.543, 1.222, 0.231, 0.231, , 7.692, 744.956, 744.956, 744.956, 70.4, 0, 0, 265.119, 217.032, 265.119, 217.032, 109.261, 109.261, 0.024, 0.034, 181.036, 148.199, 181.036, 148.199, 17.933, 8.5, 8.5, 1, 11.716, 
11.7, 30.03, 24.4, 61.02, 62.007, 5.47, 1.222, 0.232, 0.232, , 7.712, 735.416, 735.416, 735.416, 70.4, 0, 0, 262.365, 214.779, 262.365, 214.779, 109.534, 109.534, 0.024, 0.034, 178.719, 146.301, 178.719, 146.301, 17.905, 8.5, 8.5, 1, 11.766, 
11.75, 30.03, 24.4, 61.02, 62.006, 5.335, 1.222, 0.234, 0.234, , 7.731, 717.694, 717.694, 717.694, 70.4, 0, 0, 256.642, 210.095, 256.642, 210.095, 109.805, 109.805, 0.024, 0.034, 174.412, 142.775, 174.412, 142.775, 17.877, 8.5, 8.5, 1, 11.816, 
11.8, 30.03, 24.4, 61.02, 62.005, 5.115, 1.222, 0.235, 0.235, , 7.749, 688.791, 688.791, 688.791, 70.4, 0, 0, 246.862, 202.088, 246.862, 202.088, 110.065, 110.065, 0.024, 0.034, 167.388, 137.025, 167.388, 137.025, 17.881, 8.5, 8.5, 1, 11.866, 
11.85, 30.03, 24.4, 61.02, 62.004, 4.763, 1.222, 0.237, 0.237, , 7.767, 642.539, 642.539, 642.539, 70.4, 0, 0, 230.729, 188.881, 230.729, 188.881, 110.315, 110.315, 0.024, 0.034, 156.147, 127.823, 156.147, 127.823, 17.941, 8.5, 8.5, 1, 11.916, 
11.9, 30.03, 24.4, 61.02, 62.003, 4.371, 1.222, 0.238, 0.238, , 7.782, 590.957, 590.957, 590.957, 70.4, 0, 0, 212.62, 174.055, 212.62, 174.055, 110.538, 110.538, 0.024, 0.034, 143.61, 117.56, 143.61, 117.56, 18.001, 8.5, 8.5, 1, 11.966, 
11.95, 30.03, 24.4, 61.02, 62.001, 3.935, 1.222, 0.24, 0.24, , 7.797, 533.531, 533.531, 533.531, 70.4, 0, 0, 192.312, 157.43, 192.312, 157.43, 110.743, 110.743, 0.024, 0.034, 129.654, 106.135, 129.654, 106.135, 18.06, 8.5, 8.5, 1, 12.016, 
12, 30.03, 24.4, 61.02, 62, 3.453, 1.222, 0.241, 0.241, , 7.81, 470.125, 470.125, 470.125, 70.4, 0, 0, 169.734, 138.945, 169.734, 138.945, 110.932, 110.932, 0.024, 0.034, 114.244, 93.522, 114.244, 93.522, 18.116, 8.5, 8.5, 1, 12.066, 
12.05, 30.03, 24.4, 61.02, 61.999, 2.964, 1.222, 0.243, 0.243, , 7.821, 405.764, 405.764, 405.764, 70.4, 0, 0, 146.739, 120.121, 146.739, 120.121, 111.086, 111.086, 0.024, 0.034, 98.602, 80.719, 98.602, 80.719, 18.161, 8.5, 8.5, 1, 12.116, 
12.1, 30.03, 24.4, 61.02, 61.998, 2.51, 1.222, 0.244, 0.244, , 7.83, 345.981, 345.981, 345.981, 70.4, 0, 0, 125.273, 102.549, 125.273, 102.549, 111.224, 111.224, 0.024, 0.034, 84.074, 68.826, 84.074, 68.826, 18.206, 8.5, 8.5, 1, 12.166, 
12.15, 30.03, 24.4, 61.02, 61.997, 2.011, 1.222, 0.246, 0.246, , 7.839, 280.413, 280.413, 280.413, 70.4, 0, 0, 101.623, 83.19, 101.623, 83.19, 111.341, 111.341, 0.024, 0.034, 68.141, 55.782, 68.141, 55.782, 18.251, 8.5, 8.5, 1, 12.217, 
12.2, 30.03, 24.4, 61.02, 61.996, 1.494, 1.222, 0.247, 0.247, , 7.845, 212.237, 212.237, 212.237, 70.4, 0, 0, 76.975, 63.013, 76.975, 63.013, 111.424, 111.424, 0.024, 0.034, 51.574, 42.22, 51.574, 42.22, 18.293, 8.5, 8.5, 1, 12.267, 
12.25, 30.03, 24.4, 61.02, 61.994, 0.996, 1.222, 0.249, 0.249, , 7.849, 146.792, 146.792, 146.792, 70.4, 0, 0, 53.264, 43.603, 53.264, 43.603, 111.488, 111.488, 0.024, 0.034, 35.67, 29.201, 35.67, 29.201, 18.323, 8.5, 8.5, 1, 12.317, 
12.3, 30.03, 24.4, 61.02, 61.993, 0.538, 1.222, 0.25, 0.25, , 7.852, 86.468, 86.468, 86.468, 70.4, 0, 0, 31.389, 25.695, 31.389, 25.695, 111.527, 111.527, 0.024, 0.034, 21.011, 17.2, 21.011, 17.2, 18.353, 8.5, 8.5, 1, 12.367, 
12.35, 30.03, 24.4, 61.02, 61.992, 0.114, 1.222, 0.252, 0.252, , 7.853, 30.561, 30.561, 30.561, 70.4, 0, 0, 11.1, 9.087, 11.1, 9.087, 111.54, 111.54, 0.024, 0.033, 7.427, 6.078, 7.427, 6.078, 18.383, 8.5, 8.5, 1, 12.417, 
12.4, 30.03, 24.4, 61.02, 61.991, -0.182, 1.222, 0.254, 0.254, , 7.853, -8.353, -8.353, -8.353, 70.4, 0, 0, -3.035, -2.486, -3.035, -2.486, 111.54, 111.54, 0.024, 0.033, -2.029, -1.662, -2.029, -1.662, 18.4, 8.5, 8.5, 1, 12.467, 
12.45, , 24.4, 61.02, , -0.32, 1.222, 0.255, 0.255, , 7.852, -26.539, -26.539, -26.539, 70.4, 0, 0, -9.641, -7.895, -9.641, -7.895, 111.524, 111.524, 0.024, 0.033, -6.448, -5.279, -6.448, -5.279, 18.358, 8.5, 8.5, 1, 12.517, 
12.5, , 24.4, 61.02, , -0.301, 1.222, 0.257, 0.257, , 7.851, -23.996, -23.996, -23.996, 70.4, 0, 0, -8.718, -7.14, -8.718, -7.14, 111.509, 111.509, 0.024, 0.033, -5.83, -4.773, -5.83, -4.773, 18.317, 8.5, 8.5, 1, 12.567, 
12.55, , 24.4, 61.02, , -0.705, 1.222, 0.258, 0.258, , 7.849, -77.194, -77.194, -77.194, 70.4, 0, 0, -28.015, -22.935, -28.015, -22.935, 111.488, 111.488, 0.024, 0.033, -18.756, -15.355, -18.756, -15.355, 18.275, 8.5, 8.5, 1, 12.617, 
12.6, , 24.4, 61.02, , -1.062, 1.222, 0.26, 0.26, , 7.846, -124.268, -124.268, -124.268, 70.4, 0, 0, -45.075, -36.9, -45.075, -36.9, 111.44, 111.44, 0.024, 0.033, -30.195, -24.719, -30.195, -24.719, 18.236, 8.5, 8.5, 1, 12.667, 
12.65, , 24.4, 61.02, , -1.349, 1.222, 0.261, 0.261, , 7.841, -162.099, -162.099, -162.099, 70.4, 0, 0, -58.762, -48.106, -58.762, -48.106, 111.379, 111.379, 0.024, 0.033, -39.389, -32.245, -39.389, -32.245, 18.216, 8.5, 8.5, 1, 12.717, 
12.7, , 24.4, 61.02, , -1.629, 1.222, 0.263, 0.263, , 7.836, -198.931, -198.931, -198.931, 70.4, 0, 0, -72.073, -59, -72.073, -59, 111.307, 111.307, 0.024, 0.033, -48.341, -39.573, -48.341, -39.573, 18.197, 8.5, 8.5, 1, 12.767, 
12.75, , 24.4, 61.02, , -1.947, 1.222, 0.264, 0.264, , 7.83, -240.867, -240.867, -240.867, 70.4, 0, 0, -87.223, -71.401, -87.223, -71.401, 111.218, 111.218, 0.024, 0.033, -58.533, -47.915, -58.533, -47.915, 18.177, 8.5, 8.5, 1, 12.817, 
12.8, , 24.4, 61.02, , -2.33, 1.222, 0.266, 0.266, , 7.822, -291.273, -291.273, -291.273, 70.4, 0, 0, -105.43, -86.305, -105.43, -86.305, 111.109, 111.109, 0.024, 0.033, -70.782, -57.943, -70.782, -57.943, 18.163, 8.5, 8.5, 1, 12.867, 
12.85, , 24.4, 61.02, , -2.305, 1.222, 0.267, 0.267, , 7.814, -287.966, -287.966, -287.966, 70.4, 0, 0, -104.129, -85.241, -104.129, -85.241, 110.989, 110.989, 0.024, 0.033, -69.98, -57.287, -69.98, -57.287, 18.238, 8.5, 8.5, 1, 12.917, 
12.9, , 24.4, 61.02, , -2.228, 1.222, 0.269, 0.269, , 7.806, -277.904, -277.904, -277.904, 70.4, 0, 0, -100.376, -82.169, -100.376, -82.169, 110.878, 110.878, 0.024, 0.033, -67.535, -55.286, -67.535, -55.286, 18.312, 8.5, 8.5, 1, 12.967, 
12.95, , 24.4, 61.02, , -2.213, 1.222, 0.271, 0.271, , 7.798, -275.951, -275.951, -275.951, 70.4, 0, 0, -99.571, -81.509, -99.571, -81.509, 110.768, 110.768, 0.024, 0.033, -67.061, -54.896, -67.061, -54.896, 18.387, 8.5, 8.5, 1, 13.017, 
13, , 24.4, 61.02, , -2.221, 1.222, 0.272, 0.272, , 7.79, -276.985, -276.985, -276.985, 70.4, 0, 0, -99.844, -81.732, -99.844, -81.732, 110.658, 110.658, 0.024, 0.033, -67.313, -55.102, -67.313, -55.102, 18.461, 8.5, 8.5, 1, 13.067, 
13.05, , 24.4, 61.02, , -2.232, 1.222, 0.274, 0.274, , 7.782, -278.403, -278.403, -278.403, 70.4, 0, 0, -100.255, -82.07, -100.255, -82.07, 110.544, 110.544, 0.024, 0.033, -67.657, -55.385, -67.657, -55.385, 18.478, 8.5, 8.5, 1, 13.117, 
13.1, , 24.4, 61.02, , -2.227, 1.222, 0.275, 0.275, , 7.774, -277.838, -277.838, -277.838, 70.4, 0, 0, -99.948, -81.818, -99.948, -81.818, 110.432, 110.432, 0.024, 0.033, -67.519, -55.273, -67.519, -55.273, 18.493, 8.5, 8.5, 1, 13.167, 
13.15, , 24.4, 61.02, , -2.221, 1.222, 0.277, 0.277, , 7.767, -277.077, -277.077, -277.077, 70.4, 0, 0, -99.573, -81.51, -99.573, -81.51, 110.321, 110.321, 0.024, 0.033, -67.334, -55.122, -67.334, -55.122, 18.508, 8.5, 8.5, 1, 13.217, 
13.2, , 24.4, 61.02, , -2.216, 1.222, 0.278, 0.278, , 7.759, -276.466, -276.466, -276.466, 70.4, 0, 0, -99.253, -81.247, -99.253, -81.247, 110.209, 110.209, 0.024, 0.033, -67.185, -55, -67.185, -55, 18.523, 8.5, 8.5, 1, 13.267, 
13.25, , 24.4, 61.02, , -2.223, 1.222, 0.28, 0.28, , 7.751, -277.347, -277.347, -277.347, 70.4, 0, 0, -99.469, -81.425, -99.469, -81.425, 110.097, 110.097, 0.024, 0.033, -67.398, -55.176, -67.398, -55.176, 18.48, 8.5, 8.5, 1, 13.317, 
13.3, , 24.4, 61.02, , -2.227, 1.222, 0.281, 0.281, , 7.743, -277.914, -277.914, -277.914, 70.4, 0, 0, -99.601, -81.534, -99.601, -81.534, 109.983, 109.983, 0.024, 0.033, -67.535, -55.289, -67.535, -55.289, 18.431, 8.5, 8.5, 1, 13.367, 
13.35, , , , , -2.229, , 0.283, 0.283, , 7.739, -278.208, -278.208, -278.208, 70.4, 0, 0, -99.657, -81.579, -99.657, -81.579, 109.917, 109.917, 0.024, 0.033, -67.606, -55.347, -67.606, -55.347, 18.381, 8.5, 8.5, 1, 13.417, 
13.4, , , , , -2.223, , 0.284, 0.284, , 7.735, -277.407, -277.407, -277.407, 70.4, 0, 0, -99.32, -81.303, -99.32, -81.303, 109.862, 109.862, 0.024, 0.033, -67.411, -55.188, -67.411, -55.188, 18.332, 8.5, 8.5, 1, 13.462, 
13.45, , , , , -2.226, , 0.284, 0.284, , 7.731, -277.802, -277.802, -277.802, 70.4, 0, 0, -99.411, -81.378, -99.411, -81.378, 109.807, 109.807, , , -67.507, -55.267, -67.507, -55.267, , 8.5, 8.5, 1, 13.487, 
13.5, , , , , -2.239, , 0.285, 0.285, , 7.727, -279.495, -279.495, -279.495, 70.4, , , -99.966, -81.834, -99.966, -81.834, 109.75, 109.75, , , -67.917, -55.603, -67.917, -55.603, , 8.5, 8.5, 1, 13.512, 
13.55, , , , , , , 0.286, 0.286, , , , , , , , , , , , , , , , , , , , , , 8.5, 8.5, 1, 13.537, 
